"","p"
"1368",0
"1369",0.00491356421356421
"1370",0.000444444444444444
"1371",0.000808080808080808
"1372",0.0550705784411666
"1373",0
"1374",0
"1375",0
"1376",0.00120653594771242
"1377",4e-04
"1378",0
"1379",0.0127093878343878
"1380",0.00441862745098039
"1381",0.00133333333333333
"1382",0.00512275583893231
"1383",0.00521433452168746
"1384",0
"1385",0.00025
"1386",0.0252527795733678
"1387",0.00120653594771242
"1388",0.00284444444444444
"1389",0.00100653594771242
"1390",0.00154700854700855
"1391",0.00415555555555556
"1392",0.0205733012085953
"1393",0.00207070707070707
"1394",0.0631308361573067
"1395",0.000222222222222222
"1396",0
"1397",0.985729761904762
"1398",0.00396363636363636
"1399",0.000166666666666667
"1400",0.00234444444444445
"1401",0.00133333333333333
"1402",0.00131601731601732
"1403",0.0111707070707071
"1404",0.00107070707070707
"1405",0.00344908424908425
"1406",0.000644444444444444
"1407",0
"1408",0.00689371543489191
"1409",0.0118225398784222
"1410",0.00607303807303807
"1411",0.00204074226427168
"1412",0
"1413",0.112669025582261
"1414",0
"1415",0.0447521920889568
"1416",0.00211911976911977
"1417",0
"1418",0.00102063492063492
"1419",0.00460244755244755
"1420",0.0420463572375337
"1421",0.0023260101010101
"1422",0
"1423",0.0014922502334267
"1424",0
"1425",0.00891503267973856
"1426",0.0107096638655462
"1427",2e-04
"1428",0.000339869281045752
"1429",0.00290952380952381
"1430",0.000181818181818182
"1431",0.00353162393162393
"1432",0.00893162393162393
"1433",0.0232193879649762
"1434",0
"1435",0.0176702186702187
"1436",0.0888223709297239
"1437",2e-04
"1438",0.00207878787878788
"1439",0
"1440",0.00447705627705628
"1441",0.00221616161616162
"1442",0.00214790764790765
"1443",0.00264756158873806
"1444",0.000666666666666667
"1445",0.0239868495883202
"1446",0.000666666666666667
"1447",0.000222222222222222
"1448",0.00350075757575758
"1449",0.0201397424470954
"1450",0.000444444444444444
"1451",0.000222222222222222
"1452",0
"1453",0.038578416028416
"1454",0.000181818181818182
"1455",0.0266073826500297
"1456",0.000681818181818182
"1457",0
"1458",0.00257575757575758
"1459",0
"1460",0.0443744645876998
"1461",0.00314848484848485
"1462",0.00211406371406371
"1463",0
"1464",0
"1465",0.000626262626262626
"1466",0.79823774106011
"1467",0.000539869281045752
"1468",0.0023866447278212
"1469",0.000222222222222222
"1470",0.000950980392156863
"1471",0
"1472",0
"1473",0.00318844097079391
"1474",0
"1475",0
"1476",0
"1477",0.185514618877854
"1478",0.00468888888888889
"1479",0.000365079365079365
"1480",0.00509800722153663
"1481",0
"1482",0.000222222222222222
"1483",0
"1484",0.000976068376068376
"1485",0
"1486",0.0183797144032438
"1487",0.000666666666666667
"1488",0.00204444444444444
"1489",0
"1490",0.7852655248776
"1491",0.131237777942732
"1492",0.0483875102022161
"1493",0.00242020202020202
"1494",0
"1495",0.000666666666666667
"1496",0.0102695673607438
"1497",0.0162029220779221
"1498",0
"1499",0.00129292929292929
"1500",0.0011624649859944
"1501",0.000444444444444444
"1502",0.000666666666666667
"1503",0
"1504",0.0165424936174936
"1505",0.00148717948717949
"1506",0.000727272727272727
"1507",0.000422222222222222
"1508",0
"1509",0.0704669745287392
"1510",0.65392151475975
"1511",0.00069281045751634
"1512",0
"1513",0
"1514",0
"1515",0.00322400344753286
"1516",0
"1517",0.00332991452991453
"1518",0.00187277167277167
"1519",0.0768226094167271
"1520",0.0250733051262463
"1521",0.00777702656820304
"1522",0.000388888888888889
"1523",0.000422222222222222
"1524",0.0056243749714338
"1525",0.0258835269305857
"1526",0.00159393939393939
"1527",0
"1528",0.00408412698412698
"1529",0
"1530",0.0108394915541974
"1531",0.000222222222222222
"1532",0.982110827571122
"1533",0.0164583354553943
"1534",0.000222222222222222
"1535",0.00476509209744504
"1536",0.0688069438731203
"1537",0.0197939202953909
"1538",0.000888888888888889
"1539",0.0118385557253204
"1540",0.0206589800722154
"1541",0.0123061474473239
"1542",0
"1543",0.0143741857815387
"1544",0
"1545",0.00209166666666667
"1546",0.00760432900432901
"1547",0.0706444968430262
"1548",0
"1549",0.0138311097399333
"1550",0
"1551",0.000699465240641711
"1552",0
"1553",0
"1554",0.0649477148238757
"1555",0.0512121199062375
"1556",0
"1557",0.000666666666666667
"1558",0.0103138314300079
"1559",0.0233738504959093
"1560",0
"1561",0.000444444444444444
"1562",0.00177421271538919
"1563",0.00633333333333333
"1564",0.00357264957264957
"1565",0.000309178743961353
"1566",0.0049203046953047
"1567",0
"1568",0.000444444444444444
"1569",0
"1570",0.00107301587301587
"1571",0.00786391941391941
"1572",0.00133333333333333
"1573",0.0172159321071086
"1574",0.000888888888888889
"1575",0.00181792929292929
"1576",0.000166666666666667
"1577",0.00244282188399835
"1578",0.0306741924741925
"1579",0.00634825174825175
"1580",0.00725530303030303
"1581",0.996088888888889
"1582",0.000222222222222222
"1583",0.00323628593628594
"1584",0.0111191919191919
"1585",0.00688306138306138
"1586",0.00607950937950938
"1587",0
"1588",0.000644444444444444
"1589",0.000666666666666667
"1590",0.00138989898989899
"1591",0.000476190476190476
"1592",0
"1593",0.0313913607634196
"1594",0
"1595",0.000404040404040404
"1596",0
"1597",0.000181818181818182
"1598",0
"1599",0
"1600",0.00341702741702742
"1601",0.00408169608169608
"1602",0.00361437892173186
"1603",0.000333333333333333
"1604",0.000998290598290598
"1605",0
"1606",0.00279431287666582
"1607",0
"1608",0
"1609",0
"1610",0
"1611",0.000444444444444444
"1612",0.00300769230769231
"1613",0.000222222222222222
"1614",0.00133333333333333
"1615",0.00371613190730838
"1616",0
"1617",0
"1618",0
"1619",0
"1620",0.00357777777777778
"1621",0.0504062561621385
"1622",0.0243429586753116
"1623",0.000666666666666667
"1624",0.000222222222222222
"1625",0.000352941176470588
"1626",0.000666666666666667
"1627",0
"1628",0.0051969696969697
"1629",0.00886688034188034
"1630",0.00583717948717949
"1631",0.00025
"1632",0.000222222222222222
"1633",0.0251894138541197
"1634",0.00374706094559036
"1635",0.00279419191919192
"1636",0.0105716810966811
"1637",0.000622222222222222
"1638",0.00736184534419829
"1639",0.000333333333333333
"1640",0.868861766501472
"1641",0.00106050420168067
"1642",0.000222222222222222
"1643",0
"1644",0.0231963391183979
"1645",0.101209584206643
"1646",0.0173948295168883
"1647",0.00086451048951049
"1648",0.00910736551030669
"1649",0.00220952380952381
"1650",0.0173776886512181
"1651",0
"1652",0
"1653",0.00276911976911977
"1654",0
"1655",0
"1656",0
"1657",0
"1658",0.000333333333333333
"1659",4e-04
"1660",0.00362433122433122
"1661",0.00185555555555556
"1662",0.00126666666666667
"1663",0.00121960784313726
"1664",0.000222222222222222
"1665",0.00284141414141414
"1666",0
"1667",0
"1668",0.00578585858585859
"1669",0.017227574059927
"1670",0.00133333333333333
"1671",0.0028049062049062
"1672",0.000888888888888889
"1673",0.0190602849764614
"1674",0
"1675",0.0840016121133768
"1676",0
"1677",0.0347577767004237
"1678",0
"1679",0
"1680",0.000444444444444444
"1681",0.00415354449472097
"1682",0.044011304871599
"1683",0.0393018376618221
"1684",6e-04
"1685",2e-04
"1686",0
"1687",0.029873118711354
"1688",0.000866666666666667
"1689",0.333449519134117
"1690",0
"1691",0.051830366202425
"1692",0.00229921271538919
"1693",0
"1694",0.149416459031165
"1695",0.975281143856144
"1696",0
"1697",0.00847323232323232
"1698",0.0305246824640787
"1699",0.342255666650172
"1700",0.00725036075036075
"1701",0.000222222222222222
"1702",0.0093877769289534
"1703",0.00891069175922117
"1704",0.00533723547694136
"1705",0.000611111111111111
"1706",0.00402222222222222
"1707",0.00130392156862745
"1708",0.00343434343434343
"1709",0.0103315656565657
"1710",0
"1711",0.00614141414141414
"1712",0.00686030440148087
"1713",0.00121038961038961
"1714",0
"1715",0
"1716",0
"1717",0.0023856334841629
"1718",0.00150742721330957
"1719",0
"1720",0.0162681762681763
"1721",0.00152991452991453
"1722",0.0194391157861746
"1723",0.000142857142857143
"1724",0
"1725",0.0029843137254902
"1726",0.00108547008547009
"1727",0.00205656565656566
"1728",0.0231793006013594
"1729",0.00505252525252525
"1730",6e-04
"1731",0.00225555555555556
"1732",0.0509167716270657
"1733",0
"1734",0
"1735",0.0270273548347078
"1736",0.0106753679327209
"1737",0.000810457516339869
"1738",0.00278521756021756
"1739",0.00385910005027652
"1740",0
"1741",2e-04
"1742",0
"1743",4e-04
"1744",0.00827448478593989
"1745",0.0173069814172755
"1746",0.00142222222222222
"1747",0
"1748",0.918726856476857
"1749",0.0024520202020202
"1750",2e-04
"1751",0.00103174603174603
"1752",0
"1753",0.00749506408624056
"1754",0
"1755",0
"1756",0.00721450216450217
"1757",0.0263810344883874
"1758",0.00227106227106227
"1759",0.000153846153846154
"1760",0.00177777777777778
"1761",0
"1762",0.000829131652661064
"1763",2e-04
"1764",0.001592394533571
"1765",0.00839360410830999
"1766",0
"1767",0.00212614379084967
"1768",0.0307237572884631
"1769",0.117229890044596
"1770",0.00149441669441669
"1771",0.00616507936507937
"1772",0
"1773",0
"1774",0.0131383113618408
"1775",0.0336364313790784
"1776",2e-04
"1777",0
"1778",0.000888888888888889
"1779",0.00453859649122807
"1780",0
"1781",0.00125555555555556
"1782",0.0120738888562418
"1783",0.00612305407011289
"1784",0.0688397124117712
"1785",0.00153395493395493
"1786",0.0117220748206042
"1787",0.00221388888888889
"1788",0.0066969696969697
"1789",0
"1790",0
"1791",0.000181818181818182
"1792",0
"1793",0.000615384615384615
"1794",0
"1795",0.00115238095238095
"1796",0.11543708317826
"1797",0
"1798",0
"1799",0.0609239108930285
"1800",0.000111111111111111
"1801",0
"1802",0.00658989898989899
"1803",0.000317647058823529
"1804",0.00633838383838384
"1805",0.0238220581705876
"1806",0.00191307189542484
"1807",0.00380528360528361
"1808",0
"1809",0.00485838214073508
"1810",0.00431904761904762
"1811",0.000937373737373737
"1812",0.00384545454545455
"1813",0.0020984126984127
"1814",0.000444444444444444
"1815",0.00403799533799534
"1816",0.00543524057641705
"1817",0
"1818",0.00836103030955972
"1819",0.0112517018928784
"1820",0.00171981351981352
"1821",0.00274285714285714
"1822",0
"1823",0
"1824",0.0121911221131809
"1825",2e-04
"1826",0.014586271528609
"1827",0.00283333333333333
"1828",0.00131111111111111
"1829",0.0106469324792854
"1830",0
"1831",0.000444444444444444
"1832",0
"1833",0.0194109966830555
"1834",0.0212789898010486
"1835",0
"1836",0.0345261002069825
"1837",0.00156767676767677
"1838",0.0102543234543235
"1839",0
"1840",0.0152128582202112
"1841",0.1634699175008
"1842",0.0491478183581124
"1843",0.000751068376068376
"1844",0.00351111111111111
"1845",0
"1846",0
"1847",0.000333333333333333
"1848",0.00752263586087116
"1849",0
"1850",0
"1851",0.00438128342245989
"1852",0.0011024531024531
"1853",0.0385860841772606
"1854",0.00137950937950938
"1855",0.0231296038928392
"1856",0.000533333333333333
"1857",0.00578621378621379
"1858",0
"1859",0.0129479964479964
"1860",0
"1861",0.92106854485384
"1862",0.038561398405516
"1863",0.0281707011942306
"1864",0.00122875816993464
"1865",0.000222222222222222
"1866",0.00080952380952381
"1867",0.00155555555555556
"1868",0
"1869",0.00861416361416361
"1870",0
"1871",0.0168620727311904
"1872",0
"1873",0
"1874",0
"1875",0
"1876",0.000597222222222222
"1877",0.0284578134284017
"1878",0
"1879",0.000444444444444444
"1880",0.892925293660588
"1881",0.00476788766788767
"1882",0.018078031282443
"1883",0
"1884",0.00748910827734357
"1885",0
"1886",0.266137952192287
"1887",0
"1888",0
"1889",0.000444444444444444
"1890",0.00742610134963076
"1891",0
"1892",0.00586256684491979
"1893",0.000888888888888889
"1894",0.00361221001221001
"1895",0.000181818181818182
"1896",0
"1897",0.00111111111111111
"1898",0.000222222222222222
"1899",0.00573226381461676
"1900",0.000222222222222222
"1901",0.000666666666666667
"1902",0
"1903",0
"1904",2e-04
"1905",0.00113131313131313
"1906",0.000888888888888889
"1907",0.00166666666666667
"1908",0.0136401515151515
"1909",2e-04
"1910",0.00115238095238095
"1911",0.00297031024531025
"1912",0.000428571428571429
"1913",0.00424264705882353
"1914",0.0103896464646465
"1915",0.0366144099364687
"1916",0.0056984126984127
"1917",0.0062029526029526
"1918",0.0255848569730923
"1919",0
"1920",0.000685714285714286
"1921",0.00148888888888889
"1922",0.00102991452991453
"1923",0
"1924",0.00104444444444444
"1925",0.00272696078431373
"1926",0.000222222222222222
"1927",0.0038317587641117
"1928",0
"1929",0
"1930",2e-04
"1931",0.00829300780918428
"1932",0
"1933",0.0519330884801473
"1934",0.0377820845820846
"1935",0
"1936",0.002
"1937",0.000222222222222222
"1938",0.00712549019607843
"1939",0.000222222222222222
"1940",0.00152546146663794
"1941",0.280302001455717
"1942",0
"1943",0.0428505897697074
"1944",0.00248664799253035
"1945",0.000914285714285714
"1946",0.00155555555555556
"1947",0.102737079423844
"1948",0.0068439393939394
"1949",0
"1950",0
"1951",0.00191111111111111
"1952",0.00108888888888889
"1953",0
"1954",0.0119498684322214
"1955",0
"1956",0
"1957",0.000866666666666667
"1958",0.000826262626262626
"1959",0
"1960",0.00786118538324421
"1961",0.654160287098522
"1962",0.000125
"1963",0.99067324929972
"1964",0
"1965",0.141544760494064
"1966",0.0402630653660065
"1967",0.0010040404040404
"1968",0.00225875954111248
"1969",0.000222222222222222
"1970",0
"1971",0.00309093765711413
"1972",0.00133333333333333
"1973",0.0157335223599929
"1974",0
"1975",0.0143695090856855
"1976",0.00552588881706529
"1977",0.00317969612087259
"1978",0
"1979",0
"1980",0.00582626262626263
"1981",0.00662363437216378
"1982",0.00331111111111111
"1983",0.000444444444444444
"1984",0
"1985",0.0283046700031994
"1986",0.117466236867708
"1987",0.000181818181818182
"1988",0.00433737373737374
"1989",0.0538620500414618
"1990",0.00404475524475525
"1991",0
"1992",0.00970142602495544
"1993",0
"1994",0.00165833333333333
"1995",0.00406324786324786
"1996",0.00740555555555556
"1997",0.0134242424242424
"1998",0.000355555555555556
"1999",0.00265669934640523
"2000",0
"2001",0
"2002",0
"2003",0.00168139050491992
"2004",0.000585858585858586
"2005",0
"2006",0.00269444444444444
"2007",0.000222222222222222
"2008",0.0620688437379613
"2009",0.00506007326007326
"2010",0
"2011",0.00230681818181818
"2012",0
"2013",0.0103188205585264
"2014",0.000222222222222222
"2015",0.000666666666666667
"2016",0.0200169358419358
"2017",0.00148585858585859
"2018",0.00284390968508616
"2019",0.000444444444444444
"2020",0
"2021",0
"2022",0.0130036866728043
"2023",0.0117133918369212
"2024",0
"2025",0
"2026",0.00173333333333333
"2027",0.872936031778679
"2028",0
"2029",0.00364677544677545
"2030",0.143995976409212
"2031",0.00107070707070707
"2032",0.00424386724386724
"2033",0.0101233945792769
"2034",0
"2035",0.00749060939060939
"2036",0.0146568114891644
"2037",0
"2038",0.0131720653529477
"2039",0.0378726386358739
"2040",0.120876140036434
"2041",0.000888888888888889
"2042",0
"2043",0.000739869281045752
"2044",0.00207619047619048
"2045",0.00102222222222222
"2046",0.000666666666666667
"2047",0.00291919191919192
"2048",0.092810248437493
"2049",0.167613485044368
"2050",0.000666666666666667
"2051",0.00515090709943651
"2052",0.000585858585858586
"2053",0
"2054",0.00222222222222222
"2055",0
"2056",0.000444444444444444
"2057",0.00326148459383753
"2058",0.00457171717171717
"2059",0.0189811954385484
"2060",0.0124574203574204
"2061",0.0292038244435303
"2062",0.000381818181818182
"2063",0
"2064",0
"2065",0.001025
"2066",0.00196507936507937
"2067",0.000844444444444444
"2068",0.000222222222222222
"2069",0.000622222222222222
"2070",0.000666666666666667
"2071",0.0245152507623096
"2072",2e-04
"2073",0.000622222222222222
"2074",0
"2075",8e-04
"2076",0.00111111111111111
"2077",0.000787301587301587
"2078",0
"2079",0.00371047008547009
"2080",0.00655925430778372
"2081",0
"2082",0.0262279042852572
"2083",0.00362950513538749
"2084",0.024689003153709
"2085",0.000444444444444444
"2086",0.00111111111111111
"2087",0.000375
"2088",0
"2089",0.0280047880224351
"2090",0.00391631113984055
"2091",0.00755733678086619
"2092",0.00108888888888889
"2093",0
"2094",0.0110923359320418
"2095",0.0182296517208282
"2096",0.00158387445887446
"2097",0.00413333333333333
"2098",0.00235183509301156
"2099",0.00561369349604644
"2100",0.190363963650729
"2101",0.000222222222222222
"2102",0.0204700216450216
"2103",0.000222222222222222
"2104",0.0103812834224599
"2105",0.000666666666666667
"2106",0.00386666666666667
"2107",0.00438409090909091
"2108",0.000683760683760684
"2109",0
"2110",0.0116477078477078
"2111",0.0022
"2112",0
"2113",0
"2114",0.0805252618296736
"2115",0.0130879879923998
"2116",0.000911111111111111
"2117",0.00209292929292929
